retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method
Sports Direct,1185732,2021-12-06,Northeast,Rhode Island,Providence,Women's Apparel,65.0,325.0,211250.0,84500.0,40.0,In-store
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Men's Street Footwear,40.0,450.0,180000.0,54000.0,30.0,In-store
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Men's Athletic Footwear,40.0,250.0,100000.0,30000.0,30.0,In-store
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Women's Street Footwear,30.0,250.0,75000.0,18750.0,25.0,In-store
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Women's Athletic Footwear,35.0,100.0,35000.0,8750.0,25.0,In-store
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Men's Apparel,50.0,150.0,75000.0,18750.0,25.0,In-store
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Women's Apparel,40.0,250.0,100000.0,30000.0,30.0,In-store
Sports Direct,1185732,2021-02-15,Northeast,Rhode Island,Providence,Men's Street Footwear,40.0,500.0,200000.0,60000.0,30.0,In-store
Sports Direct,1185732,2021-02-15,Northeast,Rhode Island,Providence,Men's Athletic Footwear,40.0,150.0,60000.0,18000.0,30.0,In-store
Sports Direct,1185732,2021-02-15,Northeast,Rhode Island,Providence,Women's Street Footwear,30.0,200.0,60000.0,15000.0,25.0,In-store
Sports Direct,1185732,2021-02-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,35.0,250.0,87500.0,21875.0,25.0,In-store
Sports Direct,1185732,2021-02-15,Northeast,Massachusetts,Boston,Men's Apparel,50.0,150.0,75000.0,18750.0,25.0,In-store
Sports Direct,1185732,2021-02-15,Northeast,Massachusetts,Boston,Women's Apparel,40.0,250.0,100000.0,30000.0,30.0,In-store
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Men's Street Footwear,40.0,470.0,188000.0,56400.0,30.0,In-store
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,40.0,175.0,70000.0,21000.0,30.0,In-store
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Women's Street Footwear,30.0,200.0,60000.0,15000.0,25.0,In-store
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,35.0,300.0,105000.0,26250.0,25.0,In-store
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Men's Apparel,50.0,100.0,50000.0,12500.0,25.0,In-store
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Women's Apparel,40.0,200.0,80000.0,24000.0,30.0,In-store
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Men's Street Footwear,40.0,450.0,180000.0,54000.0,30.0,In-store
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,40.0,150.0,60000.0,18000.0,30.0,In-store
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Women's Street Footwear,30.0,150.0,45000.0,11250.0,25.0,In-store
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,35.0,125.0,43750.0,10938.0,25.0,In-store
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Men's Apparel,50.0,125.0,62500.0,15625.0,25.0,In-store
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Women's Apparel,40.0,275.0,110000.0,33000.0,30.0,In-store
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Men's Street Footwear,55.0,495.0,272250.0,81675.0,30.0,In-store
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50.0,200.0,100000.0,30000.0,30.0,In-store
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,225.0,101250.0,25313.0,25.0,In-store
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45.0,175.0,78750.0,19688.0,25.0,In-store
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Men's Apparel,55.0,200.0,110000.0,27500.0,25.0,In-store
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Women's Apparel,60.0,325.0,195000.0,58500.0,30.0,In-store
Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Men's Street Footwear,55.0,575.0,316250.0,94875.0,30.0,In-store
Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50.0,325.0,162500.0,48750.0,30.0,In-store
Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,250.0,112500.0,28125.0,25.0,In-store
Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45.0,225.0,101250.0,25313.0,25.0,In-store
Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Men's Apparel,55.0,225.0,123750.0,30938.0,25.0,In-store
Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Women's Apparel,60.0,375.0,225000.0,67500.0,30.0,In-store
Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,Men's Street Footwear,55.0,600.0,330000.0,99000.0,30.0,In-store
Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50.0,350.0,175000.0,52500.0,30.0,In-store
Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,275.0,123750.0,30938.0,25.0,In-store
Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45.0,225.0,101250.0,25313.0,25.0,In-store
Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,Men's Apparel,55.0,250.0,137500.0,34375.0,25.0,In-store
Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,Women's Apparel,60.0,425.0,255000.0,76500.0,30.0,In-store
Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,Men's Street Footwear,55.0,575.0,316250.0,94875.0,30.0,In-store
Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50.0,350.0,175000.0,52500.0,30.0,In-store
Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,275.0,123750.0,30938.0,25.0,In-store
Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45.0,175.0,78750.0,19688.0,25.0,In-store
Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,Men's Apparel,55.0,150.0,82500.0,20625.0,25.0,In-store
Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,Women's Apparel,60.0,325.0,195000.0,58500.0,30.0,In-store
Sports Direct,1185732,2021-09-13,Northeast,Massachusetts,Boston,Men's Street Footwear,55.0,450.0,247500.0,74250.0,30.0,In-store
Sports Direct,1185732,2021-09-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50.0,250.0,125000.0,37500.0,30.0,In-store
Sports Direct,1185732,2021-09-13,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,150.0,67500.0,16875.0,25.0,In-store
Sports Direct,1185732,2021-09-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,45.0,125.0,56250.0,14063.0,25.0,In-store
Sports Direct,1185732,2021-09-13,Northeast,Massachusetts,Boston,Men's Apparel,55.0,125.0,68750.0,17188.0,25.0,In-store
Sports Direct,1185732,2021-09-13,Northeast,Massachusetts,Boston,Women's Apparel,60.0,225.0,135000.0,40500.0,30.0,In-store
Sports Direct,1185732,2021-10-15,Northeast,Massachusetts,Boston,Men's Street Footwear,60.0,400.0,240000.0,72000.0,30.0,In-store
Sports Direct,1185732,2021-10-15,Northeast,Massachusetts,Boston,Men's Athletic Footwear,55.0,225.0,123750.0,37125.0,30.0,In-store
Sports Direct,1185732,2021-10-15,Northeast,Massachusetts,Boston,Women's Street Footwear,55.0,125.0,68750.0,17188.0,25.0,In-store
Sports Direct,1185732,2021-10-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55.0,100.0,55000.0,13750.0,25.0,In-store
Sports Direct,1185732,2021-10-15,Northeast,Massachusetts,Boston,Men's Apparel,65.0,100.0,65000.0,16250.0,25.0,In-store
Amazon,1185732,2021-10-15,Northeast,Massachusetts,Boston,Women's Apparel,70.0,225.0,157500.0,47250.0,30.0,In-store
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Men's Street Footwear,65.0,375.0,243750.0,73125.0,30.0,In-store
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,55.0,300.0,165000.0,49500.0,30.0,In-store
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Women's Street Footwear,55.0,295.0,162250.0,40563.0,25.0,In-store
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55.0,275.0,151250.0,37813.0,25.0,In-store
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Men's Apparel,65.0,250.0,162500.0,40625.0,25.0,In-store
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Women's Apparel,70.0,350.0,245000.0,73500.0,30.0,In-store
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Men's Street Footwear,65.0,575.0,373750.0,112125.0,30.0,In-store
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,55.0,375.0,206250.0,61875.0,30.0,In-store
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Women's Street Footwear,55.0,350.0,192500.0,48125.0,25.0,In-store
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55.0,300.0,165000.0,41250.0,25.0,In-store
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Men's Apparel,65.0,300.0,195000.0,48750.0,25.0,In-store
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Women's Apparel,70.0,400.0,280000.0,84000.0,30.0,In-store
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Men's Street Footwear,45.0,525.0,236250.0,106313.0,45.0,In-store
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,45.0,325.0,146250.0,65813.0,45.0,In-store
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Women's Street Footwear,35.0,325.0,113750.0,39813.0,35.0,In-store
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,40.0,175.0,70000.0,24500.0,35.0,In-store
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Men's Apparel,55.0,225.0,123750.0,43313.0,35.0,In-store
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Women's Apparel,45.0,325.0,146250.0,58500.0,40.0,In-store
Amazon,1185732,2021-02-12,Northeast,Massachusetts,Boston,Men's Street Footwear,45.0,575.0,258750.0,116438.0,45.0,In-store
Amazon,1185732,2021-02-12,Northeast,Massachusetts,Boston,Men's Athletic Footwear,45.0,225.0,101250.0,45563.0,45.0,In-store
Amazon,1185732,2021-02-12,Northeast,Massachusetts,Boston,Women's Street Footwear,35.0,275.0,96250.0,33688.0,35.0,In-store
Amazon,1185732,2021-02-12,Northeast,Vermont,Burlington,Women's Athletic Footwear,40.0,150.0,60000.0,21000.0,35.0,In-store
Amazon,1185732,2021-02-12,Northeast,Vermont,Burlington,Men's Apparel,55.0,225.0,123750.0,43313.0,35.0,In-store
Amazon,1185732,2021-02-12,Northeast,Vermont,Burlington,Women's Apparel,45.0,325.0,146250.0,58500.0,40.0,In-store
Amazon,1185732,2021-03-10,Northeast,Vermont,Burlington,Men's Street Footwear,45.0,545.0,245250.0,110363.0,45.0,In-store
Amazon,1185732,2021-03-10,Northeast,Vermont,Burlington,Men's Athletic Footwear,45.0,250.0,112500.0,50625.0,45.0,In-store
Amazon,1185732,2021-03-10,Northeast,Vermont,Burlington,Women's Street Footwear,35.0,275.0,96250.0,33688.0,35.0,In-store
Amazon,1185732,2021-03-10,Northeast,Vermont,Burlington,Women's Athletic Footwear,40.0,125.0,50000.0,17500.0,35.0,In-store
Amazon,1185732,2021-03-10,Northeast,Vermont,Burlington,Men's Apparel,55.0,175.0,96250.0,33688.0,35.0,In-store
Amazon,1185732,2021-03-10,Northeast,Vermont,Burlington,Women's Apparel,45.0,275.0,123750.0,49500.0,40.0,In-store
Amazon,1185732,2021-04-11,Northeast,Vermont,Burlington,Men's Street Footwear,45.0,525.0,236250.0,106313.0,45.0,In-store
Amazon,1185732,2021-04-11,Northeast,Vermont,Burlington,Men's Athletic Footwear,45.0,225.0,101250.0,45563.0,45.0,In-store
Amazon,1185732,2021-04-11,Northeast,Vermont,Burlington,Women's Street Footwear,35.0,225.0,78750.0,27563.0,35.0,In-store
Amazon,1185732,2021-04-11,Northeast,Vermont,Burlington,Women's Athletic Footwear,40.0,150.0,60000.0,21000.0,35.0,In-store
Amazon,1185732,2021-04-11,Northeast,Vermont,Burlington,Men's Apparel,55.0,150.0,82500.0,28875.0,35.0,In-store
Amazon,1185732,2021-04-11,Northeast,Vermont,Burlington,Women's Apparel,45.0,300.0,135000.0,54000.0,40.0,In-store
Amazon,1185732,2021-05-10,Northeast,Vermont,Burlington,Men's Street Footwear,60.0,570.0,342000.0,153900.0,45.0,In-store
Amazon,1185732,2021-05-10,Northeast,Vermont,Burlington,Men's Athletic Footwear,55.0,275.0,151250.0,68063.0,45.0,In-store
Amazon,1185732,2021-05-10,Northeast,Vermont,Burlington,Women's Street Footwear,50.0,300.0,150000.0,52500.0,35.0,In-store
Amazon,1185732,2021-05-10,Northeast,Vermont,Burlington,Women's Athletic Footwear,50.0,250.0,125000.0,43750.0,35.0,In-store
Amazon,1185732,2021-05-10,Northeast,Vermont,Burlington,Men's Apparel,60.0,275.0,165000.0,57750.0,35.0,In-store
Amazon,1185732,2021-05-10,Northeast,Vermont,Burlington,Women's Apparel,65.0,400.0,260000.0,104000.0,40.0,In-store
Amazon,1185732,2021-06-12,Northeast,Vermont,Burlington,Men's Street Footwear,60.0,650.0,390000.0,175500.0,45.0,In-store
Amazon,1185732,2021-06-12,Northeast,Vermont,Burlington,Men's Athletic Footwear,55.0,400.0,220000.0,99000.0,45.0,In-store
Amazon,1185732,2021-06-12,Northeast,Vermont,Burlington,Women's Street Footwear,50.0,325.0,162500.0,56875.0,35.0,In-store
Amazon,1185732,2021-06-12,Northeast,Vermont,Burlington,Women's Athletic Footwear,50.0,300.0,150000.0,52500.0,35.0,In-store
Amazon,1185732,2021-06-12,Northeast,Vermont,Burlington,Men's Apparel,60.0,300.0,180000.0,63000.0,35.0,In-store
Amazon,1185732,2021-06-12,Northeast,Vermont,Burlington,Women's Apparel,65.0,450.0,292500.0,117000.0,40.0,In-store
Amazon,1185732,2021-07-10,Northeast,Vermont,Burlington,Men's Street Footwear,60.0,675.0,405000.0,182250.0,45.0,In-store
Amazon,1185732,2021-07-10,Northeast,Vermont,Burlington,Men's Athletic Footwear,55.0,425.0,233750.0,105188.0,45.0,In-store
Amazon,1185732,2021-07-10,Northeast,Vermont,Burlington,Women's Street Footwear,50.0,350.0,175000.0,61250.0,35.0,In-store
Amazon,1185732,2021-07-10,Northeast,Vermont,Burlington,Women's Athletic Footwear,50.0,300.0,150000.0,52500.0,35.0,In-store
Amazon,1185732,2021-07-10,Northeast,Vermont,Burlington,Men's Apparel,60.0,325.0,195000.0,68250.0,35.0,In-store
Amazon,1185732,2021-07-10,Northeast,Vermont,Burlington,Women's Apparel,65.0,500.0,325000.0,130000.0,40.0,In-store
Amazon,1185732,2021-08-11,Northeast,Vermont,Burlington,Men's Street Footwear,60.0,650.0,390000.0,175500.0,45.0,In-store
Amazon,1185732,2021-08-11,Northeast,Vermont,Burlington,Men's Athletic Footwear,55.0,425.0,233750.0,105188.0,45.0,In-store
Amazon,1185732,2021-08-11,Northeast,Vermont,Burlington,Women's Street Footwear,50.0,350.0,175000.0,61250.0,35.0,In-store
Amazon,1185732,2021-08-11,Northeast,Vermont,Burlington,Women's Athletic Footwear,50.0,250.0,125000.0,43750.0,35.0,In-store
Amazon,1185732,2021-08-11,Northeast,Vermont,Burlington,Men's Apparel,60.0,225.0,135000.0,47250.0,35.0,In-store
Amazon,1185732,2021-08-11,Northeast,Vermont,Burlington,Women's Apparel,65.0,400.0,260000.0,104000.0,40.0,In-store
Amazon,1185732,2021-09-10,Northeast,Vermont,Burlington,Men's Street Footwear,60.0,525.0,315000.0,141750.0,45.0,In-store
Amazon,1185732,2021-09-10,Northeast,Vermont,Burlington,Men's Athletic Footwear,55.0,325.0,178750.0,80438.0,45.0,In-store
Amazon,1185732,2021-09-10,Northeast,Vermont,Burlington,Women's Street Footwear,50.0,225.0,112500.0,39375.0,35.0,In-store
Amazon,1185732,2021-09-10,Northeast,Vermont,Burlington,Women's Athletic Footwear,50.0,200.0,100000.0,35000.0,35.0,In-store
Amazon,1185732,2021-09-10,Northeast,Vermont,Burlington,Men's Apparel,60.0,200.0,120000.0,42000.0,35.0,In-store
Amazon,1185732,2021-09-10,Northeast,Vermont,Burlington,Women's Apparel,65.0,300.0,195000.0,78000.0,40.0,In-store
Amazon,1185732,2021-10-12,Northeast,Vermont,Burlington,Men's Street Footwear,65.0,475.0,308750.0,138938.0,45.0,In-store
Amazon,1185732,2021-10-12,Northeast,Vermont,Burlington,Men's Athletic Footwear,60.0,300.0,180000.0,81000.0,45.0,In-store
Amazon,1185732,2021-10-12,Northeast,Vermont,Burlington,Women's Street Footwear,60.0,200.0,120000.0,42000.0,35.0,In-store
Amazon,1185732,2021-10-12,Northeast,Vermont,Burlington,Women's Athletic Footwear,60.0,175.0,105000.0,36750.0,35.0,In-store
Amazon,1185732,2021-10-12,Northeast,Vermont,Burlington,Men's Apparel,70.0,175.0,122500.0,42875.0,35.0,In-store
West Gear,1185732,2021-10-12,Northeast,Vermont,Burlington,Women's Apparel,75.0,300.0,225000.0,90000.0,40.0,In-store
West Gear,1185732,2021-11-11,Northeast,Vermont,Burlington,Men's Street Footwear,70.0,450.0,315000.0,141750.0,45.0,In-store
West Gear,1185732,2021-11-11,Northeast,Vermont,Burlington,Men's Athletic Footwear,60.0,325.0,195000.0,87750.0,45.0,In-store
West Gear,1185732,2021-11-11,Northeast,Vermont,Burlington,Women's Street Footwear,60.0,320.0,192000.0,67200.0,35.0,In-store
Amazon,1185732,2021-11-11,Northeast,Vermont,Burlington,Women's Athletic Footwear,60.0,300.0,180000.0,63000.0,35.0,In-store
Amazon,1185732,2021-11-11,Northeast,Vermont,Burlington,Men's Apparel,70.0,275.0,192500.0,67375.0,35.0,In-store
Amazon,1185732,2021-11-11,Northeast,Vermont,Burlington,Women's Apparel,75.0,375.0,281250.0,112500.0,40.0,In-store
Amazon,1185732,2021-12-10,Northeast,Vermont,Burlington,Men's Street Footwear,70.0,600.0,420000.0,189000.0,45.0,In-store
Amazon,1185732,2021-12-10,Northeast,Vermont,Burlington,Men's Athletic Footwear,60.0,400.0,240000.0,108000.0,45.0,In-store
Amazon,1185732,2021-12-10,Northeast,Vermont,Burlington,Women's Street Footwear,60.0,375.0,225000.0,78750.0,35.0,In-store
Amazon,1185732,2021-12-10,Northeast,Vermont,Burlington,Women's Athletic Footwear,60.0,325.0,195000.0,68250.0,35.0,In-store
Amazon,1185732,2021-12-10,Northeast,Vermont,Burlington,Men's Apparel,70.0,325.0,227500.0,79625.0,35.0,In-store
Amazon,1185732,2021-12-10,Northeast,Vermont,Burlington,Women's Apparel,75.0,425.0,318750.0,127500.0,40.0,In-store
Amazon,1185732,2021-01-21,Northeast,Vermont,Burlington,Men's Street Footwear,50.0,525.0,262500.0,105000.0,40.0,In-store
Amazon,1185732,2021-01-21,Northeast,Vermont,Burlington,Men's Athletic Footwear,50.0,325.0,162500.0,65000.0,40.0,In-store
Amazon,1185732,2021-01-21,Northeast,Vermont,Burlington,Women's Street Footwear,40.0,325.0,130000.0,39000.0,30.0,In-store
Amazon,1185732,2021-01-21,Northeast,Vermont,Burlington,Women's Athletic Footwear,45.0,175.0,78750.0,23625.0,30.0,In-store
Amazon,1185732,2021-01-21,Northeast,Vermont,Burlington,Men's Apparel,60.0,225.0,135000.0,40500.0,30.0,In-store
Amazon,1185732,2021-01-21,Northeast,Vermont,Burlington,Women's Apparel,50.0,325.0,162500.0,56875.0,35.0,In-store
Amazon,1185732,2021-02-19,Northeast,Vermont,Burlington,Men's Street Footwear,50.0,600.0,300000.0,120000.0,40.0,In-store
Amazon,1185732,2021-02-19,Northeast,Vermont,Burlington,Men's Athletic Footwear,50.0,250.0,125000.0,50000.0,40.0,In-store
Amazon,1185732,2021-02-19,Northeast,Vermont,Burlington,Women's Street Footwear,40.0,300.0,120000.0,36000.0,30.0,In-store
Amazon,1185732,2021-02-19,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,45.0,200.0,90000.0,27000.0,30.0,In-store
Amazon,1185732,2021-02-19,Northeast,New Hampshire,Manchester,Men's Apparel,60.0,275.0,165000.0,49500.0,30.0,In-store
Amazon,1185732,2021-02-19,Northeast,New Hampshire,Manchester,Women's Apparel,50.0,375.0,187500.0,65625.0,35.0,In-store
Amazon,1185732,2021-03-17,Northeast,New Hampshire,Manchester,Men's Street Footwear,50.0,570.0,285000.0,114000.0,40.0,In-store
Amazon,1185732,2021-03-17,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,50.0,275.0,137500.0,55000.0,40.0,In-store
Amazon,1185732,2021-03-17,Northeast,New Hampshire,Manchester,Women's Street Footwear,40.0,300.0,120000.0,36000.0,30.0,In-store
Amazon,1185732,2021-03-17,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,45.0,150.0,67500.0,20250.0,30.0,In-store
Amazon,1185732,2021-03-17,Northeast,New Hampshire,Manchester,Men's Apparel,60.0,200.0,120000.0,36000.0,30.0,In-store
Amazon,1185732,2021-03-17,Northeast,New Hampshire,Manchester,Women's Apparel,50.0,300.0,150000.0,52500.0,35.0,In-store
Amazon,1185732,2021-04-18,Northeast,New Hampshire,Manchester,Men's Street Footwear,50.0,550.0,275000.0,110000.0,40.0,In-store
Amazon,1185732,2021-04-18,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,50.0,250.0,125000.0,50000.0,40.0,In-store
